dataset,test_length,hard_alert_count,hard_tp,hard_fp,hard_fn,hard_precision,hard_recall,hard_f1,standard_review_count,standard_review_tp,standard_review_fp,priority_review_count,priority_review_tp,priority_review_fp,combined_f1
SemgHandMovementCh2_normal_4,150,1,1,0,2,1.0,0.3333333333333333,0.5,1,1,0,0,0,0,0.8
SemgHandMovementCh2_normal_5,150,0,0,0,3,0.0,0.0,0.0,1,0,1,0,0,0,0.0
SemgHandMovementCh2_normal_6,150,1,1,0,2,1.0,0.3333333333333333,0.5,1,1,0,0,0,0,0.8
SemgHandSubjectCh2_normal_1,150,1,1,0,2,1.0,0.3333333333333333,0.5,2,0,2,0,0,0,0.3333333333333333
SemgHandSubjectCh2_normal_2,150,2,2,0,1,1.0,0.6666666666666666,0.8,0,0,0,0,0,0,0.8
SemgHandSubjectCh2_normal_3,150,2,2,0,1,1.0,0.6666666666666666,0.8,0,0,0,0,0,0,0.8
SemgHandSubjectCh2_normal_4,150,1,1,0,2,1.0,0.3333333333333333,0.5,1,0,1,0,0,0,0.4
SemgHandSubjectCh2_normal_5,150,3,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0.6666666666666666
ShakeGestureWiimoteZ_normal_1,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShakeGestureWiimoteZ_normal_10,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShakeGestureWiimoteZ_normal_2,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShakeGestureWiimoteZ_normal_3,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShakeGestureWiimoteZ_normal_4,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShakeGestureWiimoteZ_normal_5,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShakeGestureWiimoteZ_normal_6,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShakeGestureWiimoteZ_normal_7,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShakeGestureWiimoteZ_normal_8,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShakeGestureWiimoteZ_normal_9,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapeletSim_normal_0,100,0,0,0,2,0.0,0.0,0.0,1,0,1,0,0,0,0.0
ShapeletSim_normal_1,100,1,0,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0.0
ShapesAll_normal_1,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_10,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_11,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_12,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_13,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_14,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_15,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_16,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_17,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_18,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_19,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
ShapesAll_normal_2,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
ShapesAll_normal_20,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_21,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_22,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_23,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_24,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_25,50,1,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0
ShapesAll_normal_26,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_27,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_28,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_29,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_3,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_30,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_31,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_32,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_33,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_34,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_35,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_36,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
ShapesAll_normal_37,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_38,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_39,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_4,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_40,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_41,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
ShapesAll_normal_42,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_43,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
ShapesAll_normal_44,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_45,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_46,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_47,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_48,50,0,0,0,1,0.0,0.0,0.0,1,0,1,0,0,0,0.0
ShapesAll_normal_49,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
ShapesAll_normal_5,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_50,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_51,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_52,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_53,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_54,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_55,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
ShapesAll_normal_56,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_57,50,1,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0
ShapesAll_normal_58,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_59,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_6,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_60,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_7,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
ShapesAll_normal_8,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
ShapesAll_normal_9,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SmallKitchenAppliances_normal_1,250,3,2,1,3,0.6666666666666666,0.4,0.5,0,0,0,0,0,0,0.5
SmallKitchenAppliances_normal_2,250,3,0,3,5,0.0,0.0,0.0,2,0,2,0,0,0,0.0
SmallKitchenAppliances_normal_3,250,1,1,0,4,1.0,0.2,0.3333333333333333,2,1,1,0,0,0,0.5
SmoothSubspace_normal_1,100,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,0,0.6666666666666666
SmoothSubspace_normal_2,100,0,0,0,2,0.0,0.0,0.0,1,1,0,0,0,0,0.6666666666666666
SmoothSubspace_normal_3,100,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,0,0.6666666666666666
SonyAIBORobotSurface1_normal_1,350,1,1,0,6,1.0,0.14285714285714285,0.25,1,0,1,0,0,0,0.2222222222222222
SonyAIBORobotSurface1_normal_2,250,4,3,1,2,0.75,0.6,0.6666666666666666,0,0,0,0,0,0,0.6666666666666666
SonyAIBORobotSurface2_normal_1,350,2,1,1,6,0.5,0.14285714285714285,0.2222222222222222,4,1,3,0,0,0,0.3076923076923077
SonyAIBORobotSurface2_normal_2,600,7,7,0,5,1.0,0.5833333333333334,0.7368421052631579,2,2,0,0,0,0,0.8571428571428571
StarLightCurves_normal_1,1350,14,12,2,15,0.8571428571428571,0.4444444444444444,0.5853658536585366,5,1,4,0,0,0,0.5652173913043478
StarLightCurves_normal_2,2600,41,41,0,11,1.0,0.7884615384615384,0.8817204301075269,0,0,0,0,0,0,0.8817204301075269
StarLightCurves_normal_3,5400,80,71,9,37,0.8875,0.6574074074074074,0.7553191489361702,7,0,7,0,0,0,0.7282051282051282
Strawberry_normal_1,350,5,5,0,2,1.0,0.7142857142857143,0.8333333333333334,2,1,1,0,0,0,0.8571428571428571
Strawberry_normal_2,600,1,0,1,12,0.0,0.0,0.0,4,2,2,0,0,0,0.23529411764705882
SwedishLeaf_normal_1,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_10,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_11,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_12,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_13,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_14,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_15,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_2,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_3,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_4,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_5,50,0,0,0,1,0.0,0.0,0.0,1,0,1,1,1,0,0.6666666666666666
SwedishLeaf_normal_6,50,0,0,0,1,0.0,0.0,0.0,1,0,1,0,0,0,0.0
SwedishLeaf_normal_7,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_8,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SwedishLeaf_normal_9,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
Symbols_normal_1,150,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
Symbols_normal_2,150,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
Symbols_normal_3,150,3,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0.6666666666666666
Symbols_normal_4,150,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
Symbols_normal_5,150,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
Symbols_normal_6,150,2,2,0,1,1.0,0.6666666666666666,0.8,1,1,0,0,0,0,1.0
SyntheticControl_normal_1,100,2,2,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SyntheticControl_normal_2,100,2,2,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SyntheticControl_normal_3,100,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,0,0.6666666666666666
SyntheticControl_normal_4,100,2,2,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
SyntheticControl_normal_5,100,1,1,0,1,1.0,0.5,0.6666666666666666,1,0,1,0,0,0,0.5
SyntheticControl_normal_6,100,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,0,0.6666666666666666
ToeSegmentation1_normal_0,100,2,1,1,1,0.5,0.5,0.5,1,1,0,0,0,0,0.8
ToeSegmentation1_normal_1,100,0,0,0,2,0.0,0.0,0.0,3,1,2,0,0,0,0.4
ToeSegmentation2_normal_0,100,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,0,0.6666666666666666
ToeSegmentation2_normal_1,50,1,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0
Trace_normal_1,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
Trace_normal_2,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
Trace_normal_3,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
Trace_normal_4,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
TwoLeadECG_normal_1,550,10,9,1,2,0.9,0.8181818181818182,0.8571428571428571,0,0,0,0,0,0,0.8571428571428571
TwoLeadECG_normal_2,550,8,7,1,4,0.875,0.6363636363636364,0.7368421052631579,0,0,0,0,0,0,0.7368421052631579
TwoPatterns_normal_1,1300,4,3,1,23,0.75,0.11538461538461539,0.2,1,0,1,0,0,0,0.1935483870967742
TwoPatterns_normal_2,1250,4,4,0,21,1.0,0.16,0.27586206896551724,0,0,0,0,0,0,0.27586206896551724
TwoPatterns_normal_3,1250,7,7,0,18,1.0,0.28,0.4375,0,0,0,0,0,0,0.4375
TwoPatterns_normal_4,1200,2,1,1,23,0.5,0.041666666666666664,0.07692307692307693,0,0,0,0,0,0,0.07692307692307693
UMD_normal_1,50,0,0,0,1,0.0,0.0,0.0,1,0,1,0,0,0,0.0
UMD_normal_2,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
UMD_normal_3,50,0,0,0,1,0.0,0.0,0.0,1,0,1,0,0,0,0.0
UWaveGestureLibraryAll_normal_1,550,6,6,0,5,1.0,0.5454545454545454,0.7058823529411765,5,4,1,0,0,0,0.9090909090909091
UWaveGestureLibraryAll_normal_2,550,9,9,0,2,1.0,0.8181818181818182,0.9,1,0,1,0,0,0,0.8571428571428571
UWaveGestureLibraryAll_normal_3,550,1,1,0,10,1.0,0.09090909090909091,0.16666666666666666,2,2,0,0,0,0,0.42857142857142855
UWaveGestureLibraryAll_normal_4,550,5,5,0,6,1.0,0.45454545454545453,0.625,2,1,1,0,0,0,0.6666666666666666
UWaveGestureLibraryAll_normal_5,550,8,7,1,4,0.875,0.6363636363636364,0.7368421052631579,1,0,1,0,0,0,0.7
UWaveGestureLibraryAll_normal_6,550,6,3,3,8,0.5,0.2727272727272727,0.35294117647058826,2,2,0,0,0,0,0.5263157894736842
UWaveGestureLibraryAll_normal_7,550,7,7,0,4,1.0,0.6363636363636364,0.7777777777777778,0,0,0,0,0,0,0.7777777777777778
UWaveGestureLibraryAll_normal_8,550,11,9,2,2,0.8181818181818182,0.8181818181818182,0.8181818181818182,0,0,0,0,0,0,0.8181818181818182
UWaveGestureLibraryX_normal_1,550,4,2,2,9,0.5,0.18181818181818182,0.26666666666666666,5,4,1,0,0,0,0.6
UWaveGestureLibraryX_normal_2,550,10,10,0,1,1.0,0.9090909090909091,0.9523809523809523,0,0,0,0,0,0,0.9523809523809523
UWaveGestureLibraryX_normal_3,550,10,10,0,1,1.0,0.9090909090909091,0.9523809523809523,1,1,0,0,0,0,1.0
UWaveGestureLibraryX_normal_4,550,6,5,1,6,0.8333333333333334,0.45454545454545453,0.5882352941176471,2,1,1,0,0,0,0.631578947368421
UWaveGestureLibraryX_normal_5,550,1,0,1,11,0.0,0.0,0.0,3,0,3,0,0,0,0.0
UWaveGestureLibraryX_normal_6,550,3,0,3,11,0.0,0.0,0.0,5,1,4,0,0,0,0.10526315789473684
UWaveGestureLibraryX_normal_7,550,10,8,2,3,0.8,0.7272727272727273,0.7619047619047619,2,2,0,0,0,0,0.8695652173913043
UWaveGestureLibraryX_normal_8,550,12,9,3,2,0.75,0.8181818181818182,0.782608695652174,0,0,0,0,0,0,0.782608695652174
UWaveGestureLibraryY_normal_1,550,8,7,1,4,0.875,0.6363636363636364,0.7368421052631579,1,1,0,0,0,0,0.8
UWaveGestureLibraryY_normal_2,550,8,8,0,3,1.0,0.7272727272727273,0.8421052631578947,0,0,0,0,0,0,0.8421052631578947
UWaveGestureLibraryY_normal_3,550,4,0,4,11,0.0,0.0,0.0,3,0,3,0,0,0,0.0
UWaveGestureLibraryY_normal_4,550,2,2,0,9,1.0,0.18181818181818182,0.3076923076923077,4,0,4,0,0,0,0.23529411764705882
UWaveGestureLibraryY_normal_5,550,7,7,0,4,1.0,0.6363636363636364,0.7777777777777778,2,1,1,0,0,0,0.8
UWaveGestureLibraryY_normal_6,550,9,6,3,5,0.6666666666666666,0.5454545454545454,0.6,1,0,1,0,0,0,0.5714285714285714
UWaveGestureLibraryY_normal_7,550,5,3,2,8,0.6,0.2727272727272727,0.375,2,1,1,0,0,0,0.4444444444444444
UWaveGestureLibraryY_normal_8,550,7,6,1,5,0.8571428571428571,0.5454545454545454,0.6666666666666666,0,0,0,0,0,0,0.6666666666666666
UWaveGestureLibraryZ_normal_1,550,4,4,0,7,1.0,0.36363636363636365,0.5333333333333333,3,3,0,0,0,0,0.7777777777777778
UWaveGestureLibraryZ_normal_2,550,11,10,1,1,0.9090909090909091,0.9090909090909091,0.9090909090909091,0,0,0,0,0,0,0.9090909090909091
UWaveGestureLibraryZ_normal_3,550,1,0,1,11,0.0,0.0,0.0,2,2,0,0,0,0,0.2857142857142857
UWaveGestureLibraryZ_normal_4,550,3,2,1,9,0.6666666666666666,0.18181818181818182,0.2857142857142857,3,0,3,0,0,0,0.23529411764705882
UWaveGestureLibraryZ_normal_5,550,10,10,0,1,1.0,0.9090909090909091,0.9523809523809523,1,1,0,0,0,0,1.0
UWaveGestureLibraryZ_normal_6,550,3,3,0,8,1.0,0.2727272727272727,0.42857142857142855,6,4,2,0,0,0,0.7
UWaveGestureLibraryZ_normal_7,550,9,8,1,3,0.8888888888888888,0.7272727272727273,0.8,0,0,0,0,0,0,0.8
UWaveGestureLibraryZ_normal_8,550,9,8,1,3,0.8888888888888888,0.7272727272727273,0.8,1,0,1,0,0,0,0.7619047619047619
Wafer_normal_-1,750,14,10,4,5,0.7142857142857143,0.6666666666666666,0.6896551724137931,1,1,0,0,0,0,0.7333333333333333
Wine_normal_1,50,1,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0
Wine_normal_2,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
WordSynonyms_normal_1,50,0,0,0,1,0.0,0.0,0.0,1,0,1,0,0,0,0.0
WordSynonyms_normal_10,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_11,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_12,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_13,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_14,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_15,50,1,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0
WordSynonyms_normal_16,50,0,0,0,1,0.0,0.0,0.0,1,0,1,0,0,0,0.0
WordSynonyms_normal_17,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_18,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_19,50,0,0,0,1,0.0,0.0,0.0,1,0,1,0,0,0,0.0
WordSynonyms_normal_2,200,1,1,0,3,1.0,0.25,0.4,2,2,0,0,0,0,0.8571428571428571
WordSynonyms_normal_20,50,0,0,0,1,0.0,0.0,0.0,1,0,1,0,0,0,0.0
WordSynonyms_normal_21,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_22,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_23,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
WordSynonyms_normal_24,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_25,50,1,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0
WordSynonyms_normal_3,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_4,100,0,0,0,2,0.0,0.0,0.0,1,1,0,0,0,0,0.6666666666666666
WordSynonyms_normal_5,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_6,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
WordSynonyms_normal_7,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
WordSynonyms_normal_8,50,1,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0
WordSynonyms_normal_9,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
WormsTwoClass_normal_1,100,1,0,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0.0
WormsTwoClass_normal_2,150,0,0,0,3,0.0,0.0,0.0,1,0,1,0,0,0,0.0
Worms_normal_1,100,1,0,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0.0
Worms_normal_2,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
Worms_normal_3,50,1,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0
Worms_normal_4,50,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0
Worms_normal_5,50,0,0,0,1,0.0,0.0,0.0,1,1,0,0,0,0,1.0
Yoga_normal_1,1550,1,0,1,31,0.0,0.0,0.0,1,1,0,0,0,0,0.06060606060606061
Yoga_normal_2,1800,6,3,3,33,0.5,0.08333333333333333,0.14285714285714285,5,0,5,0,0,0,0.1276595744680851
