file,description,generation_command,input_files,generated_at,commit_hash,scope,metric_scope,presentation_caution
cases/15_우선_검토_TP_3_test_series.csv,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:29+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
cases/15_우선_검토_TP_3_train_normal.csv,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:29+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
cases/16_최종_FN_1_annotations.csv,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:36+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
cases/16_최종_FN_1_test_series.csv,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:36+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
cases/16_최종_FN_1_train_normal.csv,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:36+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
cases/17_최종_FN_2_annotations.csv,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:40+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
cases/17_최종_FN_2_test_series.csv,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:40+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
cases/17_최종_FN_2_train_normal.csv,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:40+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
cases/18_최종_FN_3_annotations.csv,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:10:03+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
cases/18_최종_FN_3_test_series.csv,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:10:03+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
cases/18_최종_FN_3_train_normal.csv,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:10:03+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/01_명확한_자동_경보_TP_1.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:06:36+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/01_명확한_자동_경보_TP_1.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:06:36+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/02_명확한_자동_경보_TP_2.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:06:47+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/02_명확한_자동_경보_TP_2.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:06:46+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/03_명확한_자동_경보_TP_3.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:07:23+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/03_명확한_자동_경보_TP_3.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:07:23+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/04_기존_후보에서_일반_검토로_이동한_FP_1.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:07:26+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/04_기존_후보에서_일반_검토로_이동한_FP_1.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:07:26+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/05_기존_후보에서_일반_검토로_이동한_FP_2.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:07:36+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/05_기존_후보에서_일반_검토로_이동한_FP_2.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:07:36+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/06_기존_후보에서_일반_검토로_이동한_FP_3.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:07:59+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/06_기존_후보에서_일반_검토로_이동한_FP_3.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:07:59+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/07_일반_검토_TP_1.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:08:00+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/07_일반_검토_TP_1.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:08:00+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/08_일반_검토_TP_2.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:08:07+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/08_일반_검토_TP_2.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:08:07+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/09_일반_검토_TP_3.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:08:34+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/09_일반_검토_TP_3.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:08:34+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/10_자동_경보_FP_1.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:08:37+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/10_자동_경보_FP_1.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:08:37+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/11_자동_경보_FP_2.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:08:45+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/11_자동_경보_FP_2.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:08:44+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/12_자동_경보_FP_3.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:26+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/12_자동_경보_FP_3.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:26+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/13_우선_검토_TP_1.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:27+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/13_우선_검토_TP_1.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:27+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/14_우선_검토_TP_2.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:29+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/14_우선_검토_TP_2.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:29+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/15_우선_검토_TP_3.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:36+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/15_우선_검토_TP_3.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:36+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/16_최종_FN_1.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:40+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/16_최종_FN_1.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:09:40+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/17_최종_FN_2.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:10:03+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/17_최종_FN_2.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:10:03+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/18_최종_FN_3.png,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:11:00+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
figures/cases/18_최종_FN_3.svg,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-13T08:11:00+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_balanced_improvement_experiment.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-07T01:59:25+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_119a_exp93_rank_order_validation.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-10T15:59:06+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_131_rocket_block_b_calibration.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-10T23:21:27+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_132_block_b_review_integration.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-11T20:47:34+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_133_block_b_confidence_tiers.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-11T22:56:36+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_134_block_b_review_tail_guard.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-12T11:31:11+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_135_block_c_review_confirmation.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-12T19:13:16+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_137_operational_triage.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-12T22:15:34+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_26_rocket.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-06T15:09:18+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_29_train_normal_threshold_calibration.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-06T17:40:46+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_40_original_score_normalization_sweep.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-07T12:47:16+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_60_62_rocket_imaging_selector_variants.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-10T15:56:32+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_89_74d_with_exp84_candidate.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-09T12:38:08+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_90_zero_f1_repair_selector.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-09T13:06:55+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_experiment_93_nonpos_candidate_reranker.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-10T15:56:32+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_model_hard_research_experiments.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-10T11:07:03+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_rank_ensemble_calibration.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-06T15:08:27+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/run_rank_experiments_sequential.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-12T22:15:47+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/scratch/test_experiment_137_operational_triage.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-12T22:15:22+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
source_snapshot/serve_rank_dashboard.py,generated presentation input / audit artifact,captured command or read-only audit script under /tmp,"Exp137 and upstream CSVs, SQLite DB, repository source code",2026-07-12T22:15:47+09:00,05c471fd650f34ca641944d7524f6484a84f4fb2,retrospective except prospective inventory,Hard alert autonomous; combined/review human-assisted where applicable,Labels are post-hoc only; priority review is not autonomous
